Publisher,Score,Magnitude,Keywords,Trump
foxnews.com,-0.300000012,1.899999976,tibbetts dead father college iowa suspect living mollie illegally fox student murder 24 doors idd rivera brooklyn cristhian ,1
foxnews.com,0,0.600000024,critics president major billion partners china benefits tariffs economic trumps world trading americas trade america bring wrong ,1
foxnews.com,-0.300000012,2.299999952,president immigrant border humanitarian unaccompanied wall best illegal illegally trumps end trump violence southern way patrol crisis immigrants ,1
thehill.com,-0.300000012,1.899999976,scary right constitutional kavanaugh originalists originalism v court rights supreme claims originalist justice law ,1
washingtontimes.com,-0.200000003,3.200000048,study system poor tax single republican medicaid care better patients program gop health returns payer ,1
foxnews.com,-0.200000003,1.600000024,deregulation booming cut growth taxes birthday trumps economists american economy gift trade america 15 fed ,1
usatoday.com,-0.200000003,2.400000095,index extending rally dow tax closes 25000 companies investors run stock bluechip market street 2018 milestonebreaking ,1
foxnews.com,-0.100000001,0.899999976,coach team freed thai navy cave boys rescue entire soccer rescued seals daring group ,1
thehill.com,-0.100000001,1.200000048,booming billion consumer workers china sector tariffs trumps economy rate trump trade month battle recently ,1
foxnews.com,0,1.399999976,deserves support family right investment workers parents families ivanka paid trump bipartisan members leave policy working national ,1
usatoday.com,0,0.300000012,ice enforcement border governor country immigration communities national arizona trafficking ducey calls reckless security abolish doug wrong ,1
foxnews.com,-0.100000001,1.799999952,dems president title woodwards book books designed trumps write fear trump bob didnt woodward help dare win jobs ,1
washingtontimes.com,-0.100000001,0.800000012,drugs fentanyl president act customs border wall need republican killing detect trump signed help sen signs patrol interdict ,1
nytimes.com,0.100000001,1.799999952,opinion trumps unemployment benefited economy rate million words presidency yes millions jobs ,1
thehill.com,-0.100000001,1.5,winning washington russia foreign world trumps trump policy syria saudi bold north korean ,1
washingtontimes.com,0,0.400000006,president secretary drug orders prices mr azar work trump alex trumps hhs vote bring sworn ,1
washingtontimes.com,0.100000001,1.299999952,president defense gets spend putin mr military trumps trump members donald summit nato spending ,1
thehill.com,0.100000001,0.600000024,distracts downplays president regulatory jobs tax regulations media trumps american trump economy policy agenda 2018 ,1
washingtontimes.com,0.400000006,2.200000048,right immigration circumstances benefits world need steady work visas economic welfare working america flow immigrants ,1
usatoday.com,-0.100000001,1.5,president federal spending growth medicaid health preserves rate senate budget math gop proves inflation program bill ,1
washingtontimes.com,0,0.400000006,president brandon border union 20year high wall mr trumps weve trump judd sent morale patrol energy ,1
thehill.com,-0.200000003,1.600000024,president short drop slight border union wall illegal apprehensions trump seen judd miraculous miles patrol boss ,1
foxnews.com,0,2.099999905,business tax economic change care longawaited wages small money costs cut americans hope bring ,1
thehill.com,0,0.899999976,obama ended possible immigration status humane trump house program temporary lawful way daca immigrants ,1
foxnews.com,-0.200000003,1,president reform sells speech tax called congress economic selfinflicted trump code house giant white wound ,1
thehill.com,0,0.699999988,finally president unconstitutional obama ends immigration thank illegal legal trump program policy dapa daca ,1
washingtontimes.com,0,1.100000024,reform hispanic smallbusiness tax leaders economic small needed businesses business owners rates ,1
thehill.com,0.5,2.700000048,support recent tax economic muchneeded rate female entrepreneurs million womens women businesses cuts ,1
washingtontimes.com,0,0.5,president coverage inside overall poll book standard living hillary soars trust trump beltway somewhat gallup ,1
foxnews.com,-0.200000003,1.399999976,president support issue operation media trump mainstream house communications white feminists wake women charge puts ,1
washingtontimes.com,0,1.200000048,president cbo act enrollment rise care trump plans projects million costs obamacare inflation faster program ,1
cnn.com,0,0.699999988,bring passed wisconsin house senate proposal votespeaking obamacare vote ryan chance bill paul grahamcassidy ,1
usatoday.com,0,0.600000024,support tax businesses infrastructure trumps ubs public private economy small projects plan business gaining owners ,1
thehill.com,0,0.800000012,allocates billion border 16 wall trumps funding house security million dhs homeland bill ,1
nytimes.com,-0.100000001,1.399999976,sanders opinion singlepayer countries example cure care public better costs health miracle plan spending united states ,1
washingtontimes.com,0,1.799999952,president speech threats socialism nations trump security largely useless purpose north united regime ,1
foxnews.com,0.400000006,2.200000048,island president irma camposduffy sean duffy maria great trump rep rico rachel help puerto effects making debt ,1
washingtontimes.com,-0.100000001,0.899999976,president items venezuela pushes speech tax week leadership republican socialism trump takes donald bill pass reins agenda ,1
thehill.com,-0.200000003,1.799999952,order korea united know states trumps trump executive things business sanctions north korean ,1
wsj.com,0.200000003,1.5,reform needs tax growth success economic trump shrift treasury america wisely rates ,1
foxnews.com,0,0.100000001,grover president reform job tax really republicans taxes victory happen works norquist americans win jobs ,1
usatoday.com,0,0.600000024,president poll respect mr nfl good trump statement america doesnt athletes millions ,1
usatoday.com,-0.100000001,1.399999976,governments president foreign countries restrictions department threat information putting security dhs homeland ,1
wsj.com,0.600000024,3,local regulatory operations faa age uas american pilot airspace trump drone donald program integration embraces ,1
thehill.com,0,3,right competitive middle hits tax individual reforms trumps code trump corporate americas money class notes plan rates ,1
washingtontimes.com,0,1.100000024,president piling horrible big week media good public trump newsrooms sad reporters extremely medias mistakes ,1
thehill.com,-0.100000001,0.899999976,manufacturers president massive beautiful speech nam tax businesses pitches trump rate code giant cut plan framework ,1
nbcnews.com,-0.100000001,2,vows opioid president sorensen drug heroin price treatment trump fight things win national crisis ,1
foxnews.com,0.100000001,1.899999976,gunderson president stand im pain standing told leg hand bullet heard thomas women vegas survivor shot ,1
washingtonpost.com,0,0.5,pressure president korea visit countries bid south leaders trip trump raise white trade asian north korean ,1
washingtontimes.com,0,0.600000024,state relief tax republicans carolina income states solved level businesses business north rates ,1
usatoday.com,0,0.5,oval manchin west tax cuts resume week democrats push trump reps house virginia white vegas office plan meeting ,1
wsj.com,0.100000001,0.699999988,52year hits young lowest work unemployment summer youth rate low unemployed looking americans ,1
thehill.com,0.200000003,1.399999976,president lands really monuments monument process public trump house starting todays shrink theres national ,1
wsj.com,-0.200000003,0.800000012,success tax growth taxes wages economy trump valid secular stagnation bust cuts ,1
cnn.com,0,0.400000006,storm family visit pence spend region trump texas melania white rebuild victims karen lady ,1
foxnews.com,0,1.399999976,president embassy tel israel orders officially trump decision israels recognizes capital jerusalem peace presidents ,1
thehill.com,0,1.299999952,moving president america embassy israel mitzvah process trump city peace jerusalem capital law performs ,1
wsj.com,0,1.299999952,storm carolinas credit carolina south young windblown hurricane north women florence survive ,1
wsj.com,-0.300000012,2,impose andrew turkey pastor mr turkeys trump brunson warns detention turkish sanctions officials ,1
washingtontimes.com,-0.400000006,2.200000048,cbo obamacare care health hidden senate insurance keeps plans things million analysis plan americans ,1
nbcnews.com,-0.200000003,3.5,state terrorist system immigration united department end terrorism security fraud lottery stop visa gambling national ,1
washingtontimes.com,0.100000001,0.800000012,president commits defense poland soviet russia west poles russian mr trump aggression commitment donald nato slams warsaw ,1
wsj.com,0,0.800000012,term justices kavanaugh kavanaughs nature mr collegial supreme change judge tenor court cases justice courts circuit ,1
thehill.com,-0.200000003,1.299999952,conversations information private trump contained classified comey material security personal fbi official comeys clinton memos ,1
thehill.com,0.300000012,3.299999952,president reform tax black community american trump entrepreneurs gop small women business ,1
thehill.com,-0.100000001,3.099999905,pavlich recovery obama growth summer trump economy delivers stock retirement market jobs ,1
wsj.com,0,0.600000024,rege boom seven manufacturing sector lead month unexpected average months stores factories added hiring jobs ,1
usatoday.com,0.200000003,2.299999952,success tax incentive american good firms trump middleclass rate gop money americans bill jobs ,1
washingtontimes.com,-0.100000001,1.5,reform billion 300 report tax growth pay economic taxcut revenue senate add trillion treasury analysis plan cuts ,1
nytimes.com,-0.100000001,1.5,final political tax republicans taxes republican line house rate senate bill versions finish sprint ,1
washingtontimes.com,-0.200000003,1.299999952,meet fla school washington gun families students trump working white mass victims florida shooting ,1
nytimes.com,0.100000001,1.200000048,support buoying tax gains republicans companies week public expect cut americans law bill overhaul ,1
thehill.com,-0.400000006,2,support prevent spending kavanaugh shutdown parties funding trump house senate white gop leader signs bill stopgap ,1
cnn.com,0,1.399999976,president political middle promises good east trump promise donald capital peace jerusalem keeper ,1
foxnews.com,0,0.600000024,mcconnell family immigration fox migration tally explosive chain american house white green cards releases immigrants issued ,1
foxnews.com,-0.100000001,0.800000012,track reform relief middle derail tax growth dont bills economic democrats senates middleclass myths believe small bill ,1
usatoday.com,0,0.899999976,posts dow tax lower biggest progress investors stocks months rates optimism stock gain market bill record overhaul ,1
thehill.com,0,1.600000024,enforcement state drug department heroin funding combat steps epidemic sessions million justice announces intel law opioid ,1
thehill.com,0.100000001,0.600000024,president relief tax businesses unite legacy bill gop senators small vote americans taxreform cuts ,1
thehill.com,0.100000001,1.5,winning president online hit expected cybermonday trump nearly holiday economy record thanks america americans ,1
foxnews.com,0,0.899999976,president pages state federal tax regulations rules economic trumps administrative benefit code america assault ,1
washingtontimes.com,-0.300000012,2,president korea success visit talks china seoul trumps security donald nuclear korean north south ,1
washingtontimes.com,-0.200000003,1.299999952,buy reform state tax republicans backbone university taxes public showing endowments insurance states ,1
thehill.com,0,1.399999976,relief plenty smallbusiness tax bills house senate small thankful businesses business owners ,1
foxnews.com,0,0.300000012,finally reform looks tax lower cusp john code house economy fund law bill special rates ,1
thehill.com,0.100000001,0.5,warming swamp federal washington research advisory scott agency drains funding epas global pruitt epa scientific ,1
thehill.com,0,1.100000024,president regulatory fueling federal regulations growth credit economic democrats trump economy boosting administration business ,1
thehill.com,-0.200000003,1.5,result tragedies immigration migration chain borders immigrants law program lottery schumer gop america visa open seen ,1
usatoday.com,0,1.799999952,hes head president secretary lilly agency drug ceo azar care drugmaker alex trump hhs health official nominated ,1
thehill.com,-0.200000003,1.600000024,finally president allies administration american trump credibility iran iranian restoring america deal united regime ,1
thehill.com,0.5,2.5,day president act system times choice progress care process health honoring veterans va making ,1
cnn.com,0,1.899999976,valor sacrifice medal today service public trump americas 12 americans san recipients bernardino awards ,1
washingtonpost.com,-0.300000012,2,details judges slash undocumented immigration doj backlog department court trump cases justice administration plan officials immigrants ,1
foxnews.com,0,2.099999905,america chump korea president allies world shows military trumps trump policy asia north ,1
washingtonpost.com,-0.400000006,2.299999952,saipov state charges upgrade suspect vehicle prosecutors york murder city indictment truck authorities truckattack islamic death attack ,1
nytimes.com,0,0.699999988,heres president potential mr judge judiciary trump reshaping white rapidly nominees hearings administration grassley ,1
washingtontimes.com,0,1.200000048,moon missiles president korea visit military mr south japan trump purchase shoot equipment japanese north korean ,1
foxnews.com,0.200000003,1.5,newt plan president tax growth income key ignore reaching trump rate higher gingrich cut experts cuts socalled ,1
thehill.com,-0.400000006,2,president expected including tax republicans wants trump christmas sign house plan bill mnuchin ,1
usatoday.com,0,1,drugs fentanyl attorney illicit china drug analogues states heroin protecting strides deputy general americans opioid united making ,1
foxnews.com,-0.300000012,2.400000095,plan reform relief tax doesnt businesses families proposed trump senate principles democratic women corporate rates ,1
washingtontimes.com,-0.600000024,3.200000048,obamacare exchange shortage thats pay subsidies wont editorial theyre insurance costs villains round disaster ,1
foxnews.com,0,1.799999952,vows cia president release transparency trump records delayed documents law released files jfk ,1
washingtontimes.com,-0.100000001,0.699999988,proof steele press intelligence dossier russian shows democrat mr campaign trump page collusion clinton gossip ,1
thehill.com,0.200000003,1.600000024,dems business tax cuts country blue economic democrats shows torpedo soaring wave midterms optimism small bill survey higher ,1
nytimes.com,0.100000001,1.100000024,terrorist riyadh financing united targets mr trip trump treasury round saudi sanctions ,1
washingtonpost.com,-0.300000012,1.700000048,federal declares states emergency public trump treatment epidemic health opioid crisis ,1
washingtonpost.com,-0.300000012,1.700000048,federal declares states emergency public trump treatment epidemic health opioid crisis ,1
washingtonpost.com,0,0.300000012,falsely washington tax taxes families democrats households workingclass raise senate average gop million increase 794 plan post ,1
washingtonpost.com,0,0.300000012,falsely washington tax taxes families democrats households workingclass raise senate average gop million increase 794 plan post ,1
washingtontimes.com,0,1,designated enforcement dojs drug mr force crime organized sessions justice task laws agencies ms13 priority ,1
thehill.com,0,0.800000012,president reform board accomplishments long tax energy illegal trumps american trump list add america wrong ,1
washingtontimes.com,0,0.400000006,crucial set tax republicans republican trumps passes step senate trillion budget gop vote spending blueprint overhaul ,1
usatoday.com,-0.200000003,1.200000048,job labor irma fall employers lowest 44 unemployment claims 222000 number hiring jobs ,1
thehill.com,0.100000001,1.5,affordable right exchange businesses employers care alternatives trump health plans insurance obamacare administration market expanding ,1
thehill.com,0.100000001,1.399999976,voters reform deliver tax growth taxes economic trumps american vote christmas trump senate gop cut plan ,1
washingtontimes.com,0,1.600000024,flee federal cities lawabiding population editorial prompt york sessions city chicago laws sanctuary law jurisdictions ,1
foxnews.com,-0.100000001,1.399999976,right newt president obama missile trumps dictatorship iran policy iranian jcpoa gingrich america iranians united death ,1
usatoday.com,0.100000001,1.299999952,president irans deal sanctions play smart agreement trump motivate iran jcpoa nuclear chess mullahs does ,1
thehill.com,-0.100000001,0.600000024,obama president jobs unemployment trump better rate percentage thriving working bls labor market survey far ,1
thehill.com,-0.100000001,0.600000024,winning sending return deported immigration countries battle states american trump recalcitrant citizens criminals released ,1
thehill.com,0,1.299999952,right president notches gains promises trumps trump religious social house white administration conservatives ,1
foxnews.com,0.100000001,2,president hispanic recent economic trump despite white small hispanics tangible ,1
washingtonpost.com,0,0.300000012,middle israel gamechanger palestinian uae gaza trumps east prince trump peace arab saudi ,1
foxnews.com,-0.300000012,2.5,president macron prime ratings elite wont minister media approval trumps trump tell ,1
foxnews.com,0,0.100000001,took second pennsylvania company coal corsa trumps workingclass trump industry office open ,1
washingtontimes.com,-0.200000003,1.100000024,maduro president venezuela imposes mr venezuelan financial trump dictatorship security donald sanctions officials ,1
thehill.com,0.200000003,1.200000048,views opinion growth thank economic economys reason trump economy quarter election businesses spending ,1
washingtontimes.com,-0.300000012,2.099999905,job obama restore training work trump moves welfare donald requirement waiver policy administration law states ,1
foxnews.com,0.100000001,1,president reform act failure job tax status minority congress republicans american economic come gop things 2019 mean ,1
foxnews.com,0.100000001,0.800000012,sanders recovery president surveys secretary harvey trip trump calls damage better texas christi think way ,1
washingtontimes.com,0,1.799999952,president federal storm rescuing editorial good trump walking hurricane things wake houston politics ,1
washingtontimes.com,-0.100000001,0.699999988,president foreign workers steel american trump protected industry security trade competition national thousands ,1
washingtontimes.com,0,1.700000048,border center wall congress democrats trumps editorial obstructing trump senate environmental spending ,1
usatoday.com,-0.100000001,0.699999988,america president undo terrorist pence strategy trumps american trump failures past security donald mike forces taliban pakistan afghanistan ,1
thehill.com,-0.100000001,0.899999976,mexico major surplus needs wage economic deficit wages tweaks goods small nafta trade overhaul ,1
thehill.com,0,2.099999905,measures mat medicationassisted pitches azar treatment trump remarks health hhs expand epidemic chief addiction aimed opioid ,1
foxnews.com,-0.200000003,1.100000024,president planes billion boeing force trump strikes air white costs official deal ,1
thehill.com,0,0.5,lng energy trumps nations natural centerpiece trump wave power terminal plan exports gas ,1
usatoday.com,0.200000003,1.399999976,consumers strong index board 2000 rises highest confidence economy level store volatility consumer conference ,1
nytimes.com,0,1.600000024,right faction antifa set rightwing literally movement dangerous philadelphia leftwing violence fight white grows street far ,1
washingtonexaminer.com,0.200000003,1.799999952,president mayor true skill period 911 trump house rudy white giuliani warrior victims pays tribute tweeted ,1
thehill.com,0.200000003,1.700000048,president support overwhelmingly respectful kavanaugh pence kavanaughs democrats confirmed judge senate united states ,1
cnn.com,-0.100000001,0.600000024,hide aftermath cities 74 suffering harvey caption photos texas hurricane flooded slams houston business open ,1
washingtonexaminer.com,0.100000001,2.400000095,express employment surveyed poll bluecollar workers high life american work vast survey satisfaction direction optimistic career ,1
washingtonexaminer.com,0.100000001,2.400000095,express employment surveyed poll bluecollar workers high life american work vast survey satisfaction direction optimistic career ,1
washingtonexaminer.com,-0.100000001,2,order president rule family act immigration congress families trumps trump respects executive administration law separation ,1
washingtonexaminer.com,-0.200000003,1.200000048,president booming set onetwo pence tax american unemployment trump punch economy combine rate record administration ,1
washingtonexaminer.com,0,0.699999988,committee president confirmation kavanaugh kavanaughs cynicism confirm brett democrats supreme court say documents senate democratic hearings record ,1
washingtonexaminer.com,0.100000001,2,winning 2016 tax big families economic workingclass unemployment trump rate 2017 jobs ,1
washingtonexaminer.com,-0.100000001,1.299999952,support issue need latinos good trump important especially prison gop policy likely justice bill incarcerated ,1
washingtonexaminer.com,-0.200000003,1.200000048,order ruling family settlement illegal families court trump children detention executive allowing signed signs joint ,1
washingtonexaminer.com,-0.200000003,1.700000048,secret nikki kerrys haley state talks secretary antiamerican meetings american john trump kerry iran administration stop ,1
washingtonexaminer.com,0.300000012,1.5,federal prevent electricity trucking rules relaxes shortages administration emergency truck trump hurricane waiver tankers help fuel utility transportation ,1
washingtonexaminer.com,0,0.400000006,regs regulatory billion rule report war regulations week congress rules costs worth trump joins paperwork million cuts repeal ,1
washingtonexaminer.com,-0.200000003,1.100000024,vaughan iraq state administrations half countries big nations trump recalcitrant number refuse cut administration win illegals ,1
nbcnews.com,0.100000001,2.700000048,olympics stronger team young play student prove ivanka trump backgrounds students youth children kids participation working america usa higher ,1
washingtonexaminer.com,0,0.300000012,president korea ends power world patience american trump decades summit strategic policy peace failed north ,1
washingtonexaminer.com,-0.100000001,2.599999905,flight marks president shanksville washington sept piece secretary buried world heart spirit trump memorial anniversary 11 americas grounds terror ,1
washingtonexaminer.com,0.300000012,1.899999976,fueling sources future worlds energy world states american natural security fuel united gas ,1
washingtonexaminer.com,-0.200000003,1.200000048,gag clauses passed drug prohibit end legislation senate bill healthcare pharmacy advances ,1
washingtonexaminer.com,0.400000006,2.400000095,crazy rule policies war emissions energy coal democrats trumps clean american regulation power climate driving ,1
washingtonexaminer.com,0.100000001,0.600000024,job training major president workers companies american workforce students sign house trump smith white pledge train plans ,1
washingtonexaminer.com,0,1.5,website skills programs apprenticeships workers department push apprenticeship workforce trump promote help labor education boosts ,1
washingtonexaminer.com,0.300000012,1.700000048,political faculty kavanaugh alumni yale brett court supreme judge students letter law ,1
washingtonexaminer.com,-0.300000012,1.700000048,administrations second amgen secretary freezes drug prices price trump quarter credits recently ,1
washingtonpost.com,-0.200000003,1.200000048,family freed 5year ordeal boyle pakistani american hostage woman husband children taliban coleman officials pakistan united canadian afghanistan ,1
washingtonexaminer.com,0,1.5,obama korea world trumps trump deals table iran obamas summit secretive deal transparent north ,1
washingtonexaminer.com,0,0.699999988,married president takehome family districts tax save congressional benefits 44697 trump average increased cut 2018 ,1
washingtonexaminer.com,0.100000001,1.399999976,carter reform act washington tax best companies rep come georgia employees buddy cuts hours jobs ,1
washingtonexaminer.com,0,0.800000012,46 support korea jumps trumps approval kim trump statement summit joint rating north korean ,1
washingtonexaminer.com,0.100000001,0.800000012,president tradewar european tariffs american natural trump trade win soybeans gas jobs ,1
washingtonexaminer.com,0,3.299999952,82 reach way whites pew american say believe achieving achieved dream ,1
washingtonexaminer.com,0.100000001,2.5,poll hits country high satisfied republicans 12year trumps rate low satisfaction direction korean ,1
washingtonexaminer.com,-0.600000024,3,migrants family posing seven border 301 told sector nielsen arrived minors past months fraud dhs units kirstjen ,1
washingtonexaminer.com,0,0.699999988,elections president meddling prevent 2020 intelligence told russian midterm attempts cycle trump security election pervasive warn national officials ,1
washingtonexaminer.com,0.100000001,1,future boom workplace workers times toalso blue feel 67 worried white survey wanted collar 72 happy optimistic ,1
washingtonexaminer.com,0.200000003,1,oak sapling tree thank shape presidential trump house white melania summit descendants eisenhower lady plants ,1
washingtonexaminer.com,0.200000003,1,oak sapling tree thank shape presidential trump house white melania summit descendants eisenhower lady plants ,1
washingtonexaminer.com,-0.100000001,1.799999952,rule obamacare skinny month families trumps trump plans insurance shortterm health help healthcare plan millions ,1
washingtonexaminer.com,-0.100000001,1.799999952,rule obamacare skinny month families trumps trump plans insurance shortterm health help healthcare plan millions ,1
washingtonexaminer.com,0.100000001,2.799999952,major rule obamacare coverage cost young victory families services trumps pay health plans shortterm insurance working plan ,1
washingtonexaminer.com,0.100000001,2.799999952,major rule obamacare coverage cost young victory families services trumps pay health plans shortterm insurance working plan ,1
washingtonexaminer.com,0,0.600000024,ice sanders trawniki lied deported deportation deports house past nazi white guard palij labor united states camp ,1
washingtonexaminer.com,0,0.600000024,ice sanders trawniki lied deported deportation deports house past nazi white guard palij labor united states camp ,1
washingtonexaminer.com,0,0.800000012,confirmation surveys kavanaugh brett increasingly court confirmed supreme trumps senate quinnipiac trend americans ,1
washingtonexaminer.com,0.100000001,1.5,pace double regulatory target report savings regulations services department trump million record cut agencies ,1
washingtonexaminer.com,0.100000001,1.5,pace double regulatory target report savings regulations services department trump million record cut agencies ,1
cnn.com,0.200000003,2,affordable option opinion obamacare coverage need azar plans shortterm insurance proposal health needed americans ,1
washingtonexaminer.com,0.200000003,1.299999952,mexico president workers work american agreement trump showing deals trade deal united states ,1
washingtonexaminer.com,0,0.5,historic president hits report growth touts economic 41 trump turnaround rate think numbers trade america gdp ,1
washingtonexaminer.com,0.300000012,2,crucial actions restore smelter production workers protect tariffs trumps american industry aluminum national jobs ,1
washingtonexaminer.com,0.300000012,2,crucial actions restore smelter production workers protect tariffs trumps american industry aluminum national jobs ,1
washingtonexaminer.com,-0.100000001,1.100000024,programs visit countries solo trip nations trump reveals international melania children york shell africa ,1
washingtonexaminer.com,-0.100000001,1.100000024,programs visit countries solo trip nations trump reveals international melania children york shell africa ,1
washingtonexaminer.com,0.100000001,1.200000048,obama exceeds president boom reagan economic trumps approval handling economy trump bush average trade rating clinton ,1
washingtonexaminer.com,-0.100000001,2.599999905,healthcare manufacturing lower innovation drug foreign prices price controls deals importation costs trade administration medicines arent ,1
washingtonexaminer.com,-0.100000001,2.599999905,healthcare manufacturing lower innovation drug foreign prices price controls deals importation costs trade administration medicines arent ,1
washingtonexaminer.com,0,1.5,right requires border rules live community borders society illegal democracy policy ,1
washingtonexaminer.com,-0.100000001,1.200000048,obama deportation immigration united illegal orders 1350 fear claims data credible asylum jump sham states immigrants ,1
washingtonpost.com,0,0.699999988,weeks return miracles really congress steve happen capitol chamber work scalises scalise rep house returns wounded way shot ,1
washingtonexaminer.com,-0.5,2.700000048,voters obama poll situation zogby doing emerson feel trumps worse trump better financial financially ,1
washingtonexaminer.com,-0.100000001,1.799999952,consumers coverage administrations victory reforms health trump plans shortterm insurance million working small healthcare americans ,1
washingtonexaminer.com,0,2,ice lists cities dont philadelphia illegal francisco crime theyre worst nyc chicago city chief york sanctuary san talk ,1
washingtonexaminer.com,0.200000003,1.399999976,study adults finds beneficiaries programs requirements food report dont stamp work house safetynet white welfare workingage ,1
washingtonexaminer.com,0.100000001,1.299999952,obama president boom reagan tax credit economic work wand trump economy adviser magic ,1
washingtonexaminer.com,0,1.100000024,resistance reform tax estes congress ron results code house rep ryan todays americans businesses special blueprint ,1
washingtonexaminer.com,-0.400000006,2.200000048,ice immigrant view fox democrats pushing arrogance calls think intersection ignorance kellyanne conway abolish youre ,1
washingtonexaminer.com,0,2.299999952,job second hires thats workers rise rose highest sign level labor 17 seen jobs ,1
washingtonexaminer.com,0,0.200000003,result korea identified kim soldiers trump remains provided troop summit identifies north korean ,1
washingtonexaminer.com,0.400000006,2.299999952,obama rule war ends coal administration american clean trump scalise rep obamas power steve plan energy jobs ,1
washingtonexaminer.com,-0.300000012,2.599999905,existential bridenstine protect threat force banking grid assets space gps nasa needed way energy ,1
washingtonexaminer.com,0.100000001,1.700000048,president reform press bonus tax 100 1000 victory giving companies employees company tsunami trump bonuses building bank ,1
washingtonexaminer.com,-0.100000001,1.100000024,support family idea work ivanka paid trump forward steps senate leave social security policy proposal plan ,1
washingtonexaminer.com,0.200000003,1.899999976,judicial judges kavanaugh constitution hatch court supreme judge heaven powers orrin role earth text sen law lift ,1
washingtonexaminer.com,0.100000001,2,america right federal baby production energy oil world trump help yes drill recently ,1
washingtonexaminer.com,0.200000003,1.799999952,president ask im tax savings crumbs 1000 democrats cookies bonuses extra working employees americans arent ,1
washingtonexaminer.com,0.100000001,0.800000012,president weeks sets middle washington pence later vice leaders east trip trump dates tour month traveling ,1
washingtonexaminer.com,-0.100000001,0.800000012,order obamacare access state know need trumps plans association executive insurance health associations states ,1
washingtonexaminer.com,0,1.399999976,proof state washington tax growth need economic taxes fiscal promote look dakota texas north cuts states ,1
washingtonexaminer.com,0,0.600000024,president taking state washington ricketts governors govern change trump epa gov pete administration helping states ,1
washingtonexaminer.com,0,0.100000001,lawmakers reform washington tax coming week say end house budget pass plan released ,1
washingtonexaminer.com,0,0.400000006,haley korea nikki deep regime united world states cut nuclear sanctions north korean ,1
washingtonexaminer.com,0,0.699999988,gets business whacker mowing thank mow work weed letter trump house giaccio personal white lawn mower frank wish ,1
washingtonexaminer.com,-0.200000003,2,local obama federal state spending stimulus seeks infrastructure democrats trump house white avoid administration trap ,1
nbcnews.com,0.200000003,1.299999952,unveils massive tax told republicans taxes trump house gop going cut plan bill deduction ,1
washingtontimes.com,0,0.699999988,tax income taxes reason trumps senates need christmas house donald gift america americans plan bill ,1
washingtonexaminer.com,-0.600000024,3,treasury 300 washington books regulations taxpayers tax targeted system proposed trumps wipes irs 298 ,1
washingtonexaminer.com,0,0.200000003,regs regulatory killed washington savings goldbeck goal trump old promise kept saved million 645 budget congressional cuts ,1
washingtonexaminer.com,-0.300000012,1.600000024,local billion 8075 state federal immigration 135 cost taxpayers illegal 25000 ny costs taxes average record ,1
washingtonexaminer.com,-0.100000001,0.699999988,finally act waived week administration good trump jones house white fuel rico puerto law ,1
washingtonexaminer.com,0,1.299999952,right president state tax cuts congress taxes cookies cookie small million dear cut businesses business ,1
washingtonexaminer.com,0,0.699999988,vows vision human council pence vowed national great trump space program mike americas strategic exploration ,1
washingtonexaminer.com,-0.200000003,1.899999976,ice enforcement border 92 immigration criminal arrests trump security numbers 83 gang surge jump ms13 illegals ,1
washingtonexaminer.com,-0.5,2.799999952,ice president charges criminal 90 arrests pew records trump past increase pending noncriminal convictions ,1
washingtonexaminer.com,0.100000001,1.299999952,help volunteering need harvey trump wrote melania hurricane texas victims season visited lady ,1
washingtonexaminer.com,0.300000012,1.700000048,terrorist destruction united week coordinate department using creates policy dhs office mass nuclear weapons states ,1
washingtonexaminer.com,0,1.200000048,president pence vice touts cpac promises kept trump house white mike conservative rolling national ,1
washingtonexaminer.com,0,2.200000048,act land monuments monument national grand public trump utah staircase announces antiquities shrink ears bears ,1
washingtonexaminer.com,0,0.5,tape regulatory boom washington 378 savings rules comes substantive saves trump delays million billions deregulation ,1
washingtonexaminer.com,0.200000003,1.5,job reform president business tax cuts need wages boon africanamerican rate economy gop businesses creators jobs ,1
washingtonexaminer.com,0.100000001,1.5,iraq nurtured president prevent 20 mattis military trumps american process iran policy obamas peace forces syria plan blunder isis ,1
washingtonexaminer.com,0,1,reform overseas tax pay taxes profits democrats rate welfare cut corporate business jobs ,1
washingtonexaminer.com,0.200000003,1,reform tax congress ready need work trump economy americans working gop thanks millennials businesses cuts ,1
washingtonexaminer.com,-0.200000003,1.899999976,oil companies legal trump settle important step environmental industry ending firms administration law sue gas ,1
washingtonexaminer.com,0.200000003,2.299999952,obama plants clean repealing benefit facilities existing epa standards power americans plan repeal ,1
washingtonexaminer.com,-0.100000001,1.299999952,study recent system tax boost workers income provide household wages house rate white hassett cut corporate huge ,1
washingtonexaminer.com,-0.100000001,0.800000012,plan reform family tax boost taxes families claim trump raise earnings 4000 gop corporate ,1
washingtonexaminer.com,0,2.200000048,tape regulatory relief federal administrations efforts regulations missing media trumps trump muchneeded regulation red ,1
washingtonexaminer.com,-0.200000003,1.5,state leaving exchanges aetna exchange company medicaid exits insurers participation obamacare contract ,1
washingtonexaminer.com,0.100000001,0.899999976,strong plunge labor mark report workers week unemployment claims rate low decades jobless 222000 remain secondlowest ,1
washingtonexaminer.com,0,0.699999988,president border yuma immigration trump house station white security policy tour homeland patrol arizona ,1
washingtonexaminer.com,0,0.899999976,president school tax governors proud economic trump safety think white tells annual meeting agenda ,1
