,Trump?,Publisher,Score,Higher Than 0,Magnitude,Together,Keywords
443,1,wsj.com,0.200000003,1,0.5,0.100000002,tomorrows speakergovlive tomorrow speaker tax bigger paychecks house spread tune conference jobs
444,1,wsj.com,-0.300000012,0,1.399999976,-0.42000001,spoiler obamacares poor tax suffering week democrats vulnerable societys wealthy warren data
445,1,wsj.com,0.100000002,1,0.400000006,0.040000001,providers view affairs veteran wants bigger washingtonthe care private vas role chief health veterans privatesector
446,1,wsj.com,0,0,0.699999988,0,appeal reform tax republicans repeal dont senate insurance health americans mandate
447,1,wsj.com,0.300000012,1,1.899999976,0.570000016,president korea state visit ties tumble trip ultimately trump focused personal thick tour asia stop wraps
448,1,wsj.com,0,0,0.899999976,0,slowgrowth notches growth washingtonthe sixmonth economy hurricanes soaring despite annual trend stock solid stretch spring
449,1,wsj.com,0,0,0.800000012,0,short washington tax cohn week taxes congress weve window sweeping pass thanksgiving
450,1,wsj.com,-0.100000002,0,0.899999976,-0.089999999,chinese china sea mr trumps nations trump message beijing law duterte south
451,1,washingtontimes.com,0,0,0.699999988,0,president reform tax growth seeks soars credit mr naroff economic trump economy rate donald strengthens stock market
452,1,wsj.com,0,0,0.800000012,0,staunch strong state ports washington union sides serve roads infrastructure better bipartisan trump aisle works
453,1,wsj.com,0,0,0.200000003,0,president summers tax workers taxes suddenly work good wages turnabout treasury corporate
454,1,wsj.com,0,0,1.299999952,0,order unravel paving care changes trump house white executive donald increase healthcare signs way
455,1,wsj.com,0.100000002,1,1.200000048,0.120000007,obama rule benefits clean counterfeit trump plans epa twist power administration plan way
456,1,wsj.com,0.200000003,1,1.5,0.300000005,suggest reform current workers tax growth economic settle raise welldesigned sustainable working taxreform way
457,1,wsj.com,0,0,1,0,order tries servicesto republicans limits ways trumps somebody trump executive treasury trying healthcare
458,1,wsj.com,-0.200000003,0,1.799999952,-0.359999996,right residents reduce territory monuments treasures trump utah relicscongress smallest national
459,1,washingtontimes.com,-0.100000002,0,0.899999976,-0.089999999,obama perils tax mr shows progress american economy trump donald stock cut market jobs
460,1,wsj.com,0,0,3.200000048,0,scrooge wonderful dividend tax tiny timalas spirit taxcut starting pelosi went corporate bill
461,1,wsj.com,0.200000003,1,0.5,0.100000002,order soon federal stages spend trump washingtonpresident construction environmental executive reviews weighing looms curbing agencies
462,1,wsj.com,0.100000002,1,1.399999976,0.14,governments freetrade worldunfortunately sell workers week trump twoway administration businesses street recognize recently
463,1,wsj.com,-0.100000002,0,0.400000006,-0.040000001,account korea support tensions holding testscoupled pyongyang striking trump warin verifiable north korean
464,1,wsj.com,-0.300000012,0,1.100000024,-0.33000002,ended hit week reading washingtonthe lowest unemployment claims level jobless seasonally 1969 labor
465,1,wsj.com,0.100000002,1,0.800000012,0.080000002,president long mr reassuring trumps harvey trump house management security response hurricane white disaster
466,1,wsj.com,0.100000002,1,1.200000048,0.120000007,president job mr economic tariffs trumps lawrence steel trump house white kudlow adviser trade
467,1,wsj.com,0,0,1.899999976,0,employment william thats workers adjusted rises todaysmall small plan business hiring
468,1,wsj.com,-0.100000002,0,0.800000012,-0.080000002,myth track true wins benchmark taxes donothing trumps vast wields trump presidency signs
469,1,wsj.com,0,0,1.899999976,0,obama tom west coal undertaker succeeded makes worked virginia comeback administration tirelessly
470,1,wsj.com,-0.200000003,0,1.700000048,-0.340000015,reform short substantially secretary tax growth pay individual taxes steven simply treasury dividends
471,1,wsj.com,-0.200000003,0,1.200000048,-0.240000013,defense tax times week turbotax search rightthat trump software york couple bill
472,1,wsj.com,-0.300000012,0,1.5,-0.450000018,running restore weeks slow undermine rules blockade start seventh trump senate schumer service
473,1,wsj.com,-0.300000012,0,2.599999905,-0.780000002,marginal reform tax growth pay rate equipment percentage dividends corporate points gdp structures
474,1,wsj.com,0,0,0.200000003,0,family uses schwarzmans wasnt ivanka paid trump editorial trumps leave policy entitlement value replies stephen
475,1,wsj.com,-0.100000002,0,0.899999976,-0.089999999,result reform isnt tax big reforms weve announced plans million employees similar smucker business
476,1,wsj.com,0,0,0.899999976,0,streamline week employers unions trumps student trump technical apprentices trying labor noncelebrity underemployed
477,1,wsj.com,0.100000002,1,1,0.100000002,local taxessuch reform state taxpayers bluestate tax taxes congresss york willingness gift salt states
478,1,wsj.com,-0.100000002,0,1.100000024,-0.110000004,tightlyregulated swamp banks utilities turned voted showed work banking art step small deal
479,1,wsj.com,0,0,1.200000048,0,title underscores technology world voted media steer communications video free internet wrong
480,1,wsj.com,0,0,0,0,obamaera speech regulations protect sector restrictions declares end trump curbs sites roll washingtonpresident energy
481,1,wsj.com,-0.300000012,0,1.799999952,-0.540000007,trumpet thinkingnot american strategy trump unappreciated democracy trumpeting went wisdom wishful values
482,1,wsj.com,-0.100000002,0,0.300000012,-0.030000002,word uses staggering tiny plastic rio reshaped revolutions shale revolutionthat plastics pellets vegetables puréed impact
483,1,wsj.com,0.100000002,1,1.399999976,0.14,support restore strengthen kavanaugh tyrannical separated powers thempreventing supreme social unique separation turn
484,1,wsj.com,0,0,0.200000003,0,obama president chutzpah boom war growth world say takes trump white tying thankthe
485,1,usatoday.com,-0.300000012,0,1.600000024,-0.480000026,entry system immigration parents dont illegal department congress separate jeff children sessions kids general law
486,1,usatoday.com,0.200000003,1,1.200000048,0.240000013,worry president reduce progrowth tax dont taxes congress deficit trump rate shortterm cut corporate
487,1,wsj.com,0.200000003,1,1.200000048,0.240000013,reform grow walks relief tax means paycheck taxes represents trump sweeping sought signs jobs
488,1,usatoday.com,-0.100000002,0,2,-0.200000003,right left political sides extremists wwp threat streets trump usa violence groups violent
489,1,usatoday.com,0.100000002,1,1.600000024,0.160000005,system progrowth immigration workers sens american wages economy cotton perdue proworker laws americans plan points immigrants
490,1,usatoday.com,0,0,0.200000003,0,providers affairs application touts telehealth appointment services health trump house program white scheduling medical veterans va
491,1,usatoday.com,0,0,1.399999976,0,scott aca replaces states care failing health plans senate obamacare help sen plan tim decrease
492,1,usatoday.com,0.300000012,1,1.899999976,0.570000016,offer secretary watch affairs services community privatized care private vas million health veterans va flashback
493,1,usatoday.com,-0.100000002,0,0.899999976,-0.089999999,bailar president correct military life trumps rights gay trump decision transgender unfair ban lgbt
494,1,usatoday.com,0.100000002,1,0.899999976,0.089999999,president tons tariffs steel trump promise keeping industries defend aluminum trading trade million navarro national
495,1,usatoday.com,-0.100000002,0,2.200000048,-0.220000008,president foreign havana cuban military wants american end policy tell repression millions cuba
496,1,usatoday.com,0,0,0.400000006,0,president wayne support russia country voted scandal republican trump county donald mitchell doesnt resonate
497,1,usatoday.com,0,0,0.200000003,0,26000 dow 121year tax closes jumps 323 trading jones days history stock fresh market points 2018
498,1,usatoday.com,0,0,0.400000006,0,critics president fulfilling prosperity russian promises trumps american trump usa promised talking didnt twitter
499,1,usatoday.com,-0.200000003,0,1.100000024,-0.220000008,cut increases wage tax workers pay starbucks company bonuses worker announced usa gives boosts
500,1,usatoday.com,0.100000002,1,1,0.100000002,president opinion state union tax rights bragging trumps trump economy rate projobs roaring address gives americans plan
501,1,wsj.com,0.200000003,1,1.100000024,0.220000008,job slide seven report workers satisfied workers51said sense highest unemployment rate level security 2005 satisfaction
502,1,usatoday.com,0,0,1.299999952,0,evangelicals president support moral council conduct tony promises keeping perkins past trump election offering
503,1,usatoday.com,0,0,1,0,president family today tax democrats push ivanka teams trump usa paid leave democratic themes conservatives exclusive
504,1,wsj.com,0.200000003,1,1.100000024,0.220000008,taken swath lowerincome recent narrowed rises economic university confidence workerssentiment reaching americans trails
505,1,wsj.com,0,0,1.5,0,training unfilledmany skills tomorrow technology yearsand segment sectors working store jobs
506,1,wsj.com,0,0,1.5,0,training unfilledmany skills tomorrow technology yearsand segment sectors working store jobs
507,1,wsj.com,0,0,0,0,activity sales strong factorysector hits manufacturing high seasonthe reading watched sector 13year severe supply
508,1,wsj.com,0.100000002,1,0.300000012,0.030000002,sponsored support mcconnell washingtonsenate spokesman week unwind plans gop health vote bill
509,1,wsj.com,-0.100000002,0,1.600000024,-0.160000005,protection cfpb read envelope unnamed bureau told shutting pushed quote things law watchat
510,1,wsj.com,-0.100000002,0,0.600000024,-0.060000003,revealed requires washington turns russia russian democrats systemaided trump russians democratic fbi sown
511,1,wsj.com,0,0,1.100000024,0,spy strange tightlipped washington intelligence schiff times cnn youll takes protecting house usually adam
512,1,usatoday.com,0.100000002,1,0.600000024,0.060000003,president strong truly seeing workers american results trump house viewpresident white trade america jobs
513,1,washingtontimes.com,0.100000002,1,1.399999976,0.14,reform legislative tax republicans victory yearend good economy house senate policy gop working americans bill mandate
514,1,thehill.com,0,0,0.600000024,0,dems resistance opinion losing cause president political voters realize support clear seats democrats trump america special
515,1,wsj.com,0,0,0.100000002,0,republic human leaving council venezuela regimes rights repressive obstructing nations past organization recently united socalled
516,1,thehill.com,0.100000002,1,1.5,0.150000002,president support offers issue veterans treatment presidents ive epidemic fight addiction scourge plan opioid bold
517,1,thehill.com,0,0,0.699999988,0,feet meet paris countries emissions cubic lng country coal natural commitments million help gas
518,1,wsj.com,0,0,1,0,insurer relief obamacares suffers system state share week need urgent smallgroup white victims skyrocketing
519,1,wsj.com,-0.100000002,0,0.800000012,-0.080000002,study worsesee state washington michigan tax using comeback specialist business states
520,1,thehill.com,0.100000002,1,1.399999976,0.14,theft property practices foreign investment china chinas intellectual bad aim companies chinese trump takes trade
521,1,foxnews.com,0,0,0.5,0,fueling exchanges midwest repeal anthem push market health wisconsin trumps plans indiana gop working obamacare announced oscar pulls
522,1,thehill.com,-0.100000002,0,1.5,-0.150000002,taken weeks future system cost lies ahead care azar trump better american patients value health
523,1,foxnews.com,0.300000012,1,1.799999952,0.540000007,promising crucial careers path need infrastructure congress ivanka workforce trump putting students learning better americans plan education skillbased jobs
524,1,washingtontimes.com,0,0,1.5,0,president britain russia intelligence putin russian mr trump donald expels nerveagent 60 russias officials attack
525,1,washingtonpost.com,0.100000002,1,1,0.100000002,finally chinese china chinas confronting economic technology tariffs aggression economy trade administration united states
526,1,thehill.com,-0.200000003,0,2.200000048,-0.440000016,raises obama wage workers big growth economic american good trump house getting white thanks jobs
527,1,thehill.com,0,0,2.400000095,0,employment reform sake needs tax growth income economic american economy rate corporate small businesses business
528,1,thehill.com,0.400000006,1,2,0.800000012,president kavanaugh report secretary republican trumps trump woman house white office women hills
529,1,thehill.com,0,0,2.200000048,0,enforcement act immigration kates bills bolster house law kate sarah sanctuary passing criminals
530,1,thehill.com,0.100000002,1,1.899999976,0.19,president right reform jobs country tax growth economic trump getting things americans direction leading seen
531,1,thehill.com,0.300000012,1,3,0.900000036,regulatory water focuses permit infrastructure reforms sector trumps private trump epa projects permits plan spending
532,1,thehill.com,-0.100000002,0,1.100000024,-0.110000004,reform tax growth republicans congress taxes republican voted democrat reasons shouldnt norquist obamacare passing business trouble
533,1,thehill.com,0,0,0.800000012,0,finally recovery recession policies tax growth economic trump great starting economy rate real thanks
534,1,wsj.com,0,0,0.100000002,0,iea day largest producer expected production worlds oil prices barrels million demand 2023
535,1,wsj.com,0.100000002,1,1.600000024,0.160000005,president korea realpolitik speech affairs world mr american nations trump returns united north
536,1,thehill.com,0.200000003,1,1,0.200000003,president opinion gorka influence world leadership american trump months office america administration values
537,1,thehill.com,0.200000003,1,1.799999952,0.359999996,obama opinion school schools black economic progress good results trump better children america americans
538,1,thehill.com,0,0,2,0,nation system fixing aviation nations safety air delays control traffic way transportation
539,1,thehill.com,-0.100000002,0,1.600000024,-0.160000005,vows enforcement speech penalty tougher drug borders trump epidemic fight addiction sanctuary opioid daca
540,1,wsj.com,-0.200000003,0,2.700000048,-0.540000018,test wholly supplemented transformative school terrible dont schools young charter students understood lie white harlem education scores
541,1,thehill.com,-0.100000002,0,1,-0.100000002,order defense minerals boost united trumps key trump materials americas executive critical national states
542,1,thehill.com,0.200000003,1,1.399999976,0.279999999,order surging production oil domestic states trumps american infrastructure economic orders pipeline dakota executive energy
543,1,thehill.com,-0.100000002,0,1.600000024,-0.160000005,hood narrative reverse reform relief bunk tax mr robin taxcut steyer senate working americans bill deduction lefts
544,1,thehill.com,0.300000012,1,1.600000024,0.480000026,soon package substantial washington manufacturing workers today infrastructure ready congress systems economy construction agree expanding
545,1,thehill.com,0,0,2.400000095,0,affordable lifeline coverage obamacares policies throws health trump plans insurance shortterm individuals obamacare victims administration
546,1,wsj.com,-0.200000003,0,2.099999905,-0.419999987,tax workers taxes wages raise theyre smearsthats telling shock corporate way
547,1,thehill.com,0.200000003,1,1,0.200000003,president obama stronger israel pence vice trump americas thanks jerusalem jewish relationship united states
548,1,thehill.com,-0.100000002,0,1.100000024,-0.110000004,weapons critics reasoned posture war ensure united neglect states trump npr steps adversaries forces nuclear deterrence deterrent outlines
549,1,thehill.com,0.200000003,1,1.299999952,0.259999994,committee state foggy intelligence national department pompeo trump house reasons security mike succeed
550,1,thehill.com,0.100000002,1,2.299999952,0.229999999,pandemic essential act hazards threats funding preparedness changes disaster disasters security response health saving national lives medical
551,1,wsj.com,0,0,1.100000024,0,reform thanks toomey tax growth week deficit budget gop trillion worries vote
552,1,thehill.com,0.300000012,1,1.600000024,0.480000026,america president state future roadmap union success shown provide media trumps american trump expect address celebrate
553,1,thehill.com,0,0,0.5,0,president hostility state joe union trumphaters tax democrats trump america states
554,1,thehill.com,0,0,0.300000012,0,vision president state nation union speech disaffected trumps spirit bipartisan address captured america americans forgot
555,1,thehill.com,0.100000002,1,0.899999976,0.089999999,proamerican stealing chinese china tariffs trumps american steel trump policy trade promised united states
556,1,thehill.com,-0.200000003,0,1.200000048,-0.240000013,right thing president political russia putin russian worth trump summit america presidents meeting diplomatic
557,1,thehill.com,0,0,1.399999976,0,meet confirmation director intelligence cyber command nsa lead trumps think senate role nakasone nominee popular
558,1,thehill.com,-0.100000002,0,1,-0.100000002,medica insurer counties increases exchanges iowa premiums individual subsidies provide 435 rate insurers obamacare access hike
559,1,thehill.com,-0.100000002,0,0.600000024,-0.060000003,employee kavanaugh wage tax boost company benefits minimum wages trump credits fbi gop humana health employees bill
560,1,thehill.com,0.300000012,1,1.899999976,0.570000016,training raja gap passes legislation house technical techfocused students bill career skills education
561,1,foxnews.com,0,0,2.299999952,0,drugs america packages states trumps americans deadly security epidemic help commission opioid united crisis
562,1,foxnews.com,-0.400000006,0,2.099999905,-0.839999974,ice safer attorney federal kates gang charged valles congress illegal aliens sessions pass america custody law general states
563,1,foxnews.com,0.100000002,1,0.800000012,0.080000002,america president savings growth technology world trump presidency months trillion stuart office richer varney hope
564,1,foxnews.com,0,0,0.5,0,president hassetts administrations council needs tax economic economists democrats trumps trump expert liberal hassett confirm nominees
565,1,foxnews.com,0,0,1.100000024,0,support immigrant im immigration reservations half trumps think come welfare stuart plan varney wrong immigrants
566,1,foxnews.com,0,0,1.700000048,0,mayor emanuel federal posture town cities elites blue crime enforce chicago liberal city fix sanctuary law
567,1,foxnews.com,-0.200000003,0,1.100000024,-0.220000008,agenda president washington 2020 pence vice media ohio trump liberal conservatives wrong
568,1,foxnews.com,-0.200000003,0,1,-0.200000003,notice president korea missiles foreign victory credit world kim trump koreas thomas policy jong north
569,1,foxnews.com,-0.200000003,0,1.5,-0.300000005,hampshire elections state registration ayotte outofstate sameday democrats presidential sway managed fraud implications vote law huge states voter
570,1,foxnews.com,-0.100000002,0,2.099999905,-0.209999994,crazy drive president strengthen tax taxes democrats deficit economy trump trillion gop stock market cuts
571,1,foxnews.com,0,0,2.099999905,0,newt attacks hit tax republicans taxes republican media fake step bill small gingrich cut cuts jobs
572,1,foxnews.com,-0.100000002,0,1.899999976,-0.19,immigrant enforcement federal cities kates immigration voting illegal passes house senate crackdown sanctuary law
573,1,foxnews.com,0,0,0.699999988,0,president korea finds bringing release state success players administration trump held detained warmbier americans north
574,1,foxnews.com,0,0,1.200000048,0,president isnt hell narrative admitting true tax freezes gotten week start media trumps flop trump starting recently
575,1,foxnews.com,0.200000003,1,2.400000095,0.480000026,armed president press visit reed ahead service heart injured trump visits members walter purple wounded veterans awards
576,1,foxnews.com,-0.200000003,0,3.200000048,-0.640000019,willing president able immigration congress ready democrats trump program fix deal daca
577,1,foxnews.com,-0.100000002,0,0.699999988,-0.07,president korea war pence today south progress hawaii remains cases presumed tangible north korean
578,1,foxnews.com,-0.100000002,0,0.5,-0.050000001,pressure korea regime country south trumps kim say rhetoric trump table hardline nuclear experts negotiating sanctions north korean
579,1,cnn.com,-0.200000003,0,2.700000048,-0.540000018,haley nikki corruption venezuela war countries leaders combating tunisia sudan security peace ensuring united south
580,1,cnn.com,0,0,1.299999952,0,reality haley nikki president amendment israel jared gaza nations kushner failed resolution truth peace tell united hamas
581,1,cnn.com,0,0,1.299999952,0,reality haley nikki president amendment israel jared gaza nations kushner failed resolution truth peace tell united hamas
582,1,cnn.com,0,0,1.200000048,0,fires kites israelis israel palestinian threat shared unite neighbors palestinians gaza toys israeli hamas
583,1,cnn.com,0,0,0.400000006,0,vision president davos tax cohn workers world progress economic shared leaders american trump economy wages gary america
584,1,cnn.com,0,0,1.100000024,0,president opinion right embassy israel recognizing trump kept promise peace jerusalem united
585,1,washingtontimes.com,0.200000003,1,1.200000048,0.240000013,border fencing wall republicans trumps trump senate includes money gop bill security spending
586,1,cnn.com,0.100000002,1,1.200000048,0.120000007,day president mrs empress embraced japan students trump abe melania elementary japanese lady
587,1,washingtontimes.com,0.100000002,1,1.600000024,0.160000005,regulatory track immigration growth rules administration editorial trump economy million office imposed
588,1,washingtontimes.com,-0.100000002,0,0.600000024,-0.060000003,order updated major federal infrastructure orders trumps process donald environmental reviews projects executive permitting
589,1,nytimes.com,0.300000012,1,1.899999976,0.570000016,theft opinion property investigation including china chinas intellectual american costs stop united states
590,1,washingtontimes.com,0,0,0.800000012,0,president problem prescription mr declares heroin emergency trump donald white opioid national crisis
591,1,washingtontimes.com,-0.100000002,0,0.899999976,-0.089999999,obama grow recovery recession tax growth economy trump trillion profession 2017 spending
592,1,washingtonpost.com,0,0,0.899999976,0,draft guilty large federal report climate screwup times change public house york white climatechange
593,1,washingtontimes.com,-0.200000003,0,1.399999976,-0.279999999,unleash reform essential business system prosperity tax spending taxes deductions americans cuts rates
594,1,washingtontimes.com,-0.200000003,0,2.400000095,-0.480000026,lawmakers obamacares congress accomplished mr work health insurance obamacare americans repeal
595,1,washingtontimes.com,0.100000002,1,1,0.100000002,president legislative reagan accomplishing tax republicans administration trump presidency senate policy conservative faster national agenda
596,1,washingtonpost.com,-0.100000002,0,0.600000024,-0.060000003,fentanyl packages targeting synthetic fda opioids facilities detect step postal international help opioid mail officials gottlieb
597,1,washingtonpost.com,-0.200000003,0,1.5,-0.300000005,tripled dept leak attorney reporters investigations department information classified security justice general number probes national
598,1,washingtonpost.com,-0.100000002,0,3,-0.300000005,ice island enforcement border long immigration highlights congress push trump members violence gang officers ms13 immigrants
599,1,washingtontimes.com,-0.400000006,0,2,-0.800000012,reform republicans republican costs health choose insurance fixed gop obamacare americans plan
600,1,nytimes.com,0,0,1.399999976,0,mexico border wall dont need week engineers work mr trump construction preparatory begin officials opposition
601,1,washingtontimes.com,0.100000002,1,1.5,0.150000002,employment reform family immigration workers growth tend lead visas social reunification america urban prosperous immigrants
602,1,washingtontimes.com,0.100000002,1,1.299999952,0.129999997,manufacturing production event resurgence campaign world american editorial workers white america arsenal jobs
603,1,washingtontimes.com,0,0,0.600000024,0,president obama human greater travel mr rights editorial trump expectations words castro cuba
604,1,washingtontimes.com,0.100000002,1,1.399999976,0.14,committee cia secretary week mr means world pompeo john wyoming mike confident sen barrasso
605,1,washingtonpost.com,0.100000002,1,0.899999976,0.089999999,firstyear obama trumps good unemployment trump saw obamas numbers office presidents jobs
606,1,nytimes.com,0.200000003,1,1.799999952,0.359999996,president mrs trump christmas house decked white decorations youngest office houses halls
607,1,cnn.com,0,0,1.299999952,0,neil case liberty gorsuch travel court trumps supreme wrote religious months justice delivering conservative promised
608,1,nytimes.com,0,0,0.899999976,0,support poll mr breaker university trumps republican supporters trump say media nope deal md
609,1,washingtontimes.com,0.100000002,1,1.700000048,0.170000007,president taken usher reach regulations age promises american restrictions trump golden dominance donald restricted way energy
610,1,foxnews.com,0.200000003,1,1.799999952,0.359999996,president nodding poland speech reagan poles polish shared trump usa spoke values warsaw
611,1,cnn.com,0,0,1.399999976,0,haley nikki rising council silent rights nations seeking freedom iran york stand united
612,1,nytimes.com,0,0,1.200000048,0,strings regulatory administrations seeing effect loosens leaders economic executives purse trump anticipating regulation charlottesville business youre
613,1,nytimes.com,-0.200000003,0,2,-0.400000006,partnerships president opinion publicprivate financing pay benefits sector public private trump works projects project
614,1,cnn.com,-0.100000002,0,1.799999952,-0.179999998,day prosperity tax growth economic deficit party revenues trump rate modern cuts jfk
615,1,washingtontimes.com,-0.300000012,0,1.799999952,-0.540000007,ice oakland mayor crimes federal enforcement immigration cities illegal committed mr officers schaaf raids libby sanctuary law homan immigrants
616,1,washingtontimes.com,0.100000002,1,1,0.100000002,nuclear irans president amended week congress trump iran jcpoa deal sanctions rulers
617,1,washingtontimes.com,0,0,1.100000024,0,continues federal restoration schiff mr court editorial judiciary trump bush nominees justice law
618,1,washingtontimes.com,0,0,1.200000048,0,state workers tax lower taxes dont income trumps benefited york higher bill states rates
619,1,nytimes.com,0.200000003,1,1.5,0.300000005,finds political china mr trumps american say trump uncle fans xu leader presidents
620,1,washingtonpost.com,0.200000003,1,1.5,0.300000005,president defense elevation operations cyber command military nsa cybercom cyberspace trump announces elevate states
621,1,washingtonpost.com,0.200000003,1,1.899999976,0.380000001,tobacco initiatives week publichealth levels addictive fda ecigarettes important nicotine cigarettes unveiled smokers century
622,1,washingtontimes.com,0,0,0.300000012,0,president washington tax mr hails economic trumps trump economy donald market cuts
623,1,washingtontimes.com,0,0,2.099999905,0,statute state union gains tax congress editorial rate capital inflation presidents encouraging
624,1,cnn.com,-0.100000002,0,1.600000024,-0.160000005,president room immigration jennings campaign grownup trump issues yearsregardless pelosi bipartisanship won tone
625,1,washingtontimes.com,-0.200000003,0,1.399999976,-0.279999999,offer reform state washington rejected union sullen speech tax mr democrats trumps trump donald bipartisanship law 2018
626,1,washingtontimes.com,-0.100000002,0,2.099999905,-0.209999994,tax boost growth mr interest trump economy rate donald stock gives market business
627,1,nytimes.com,0,0,0.400000006,0,handsoff approach president governing mr trumps apply trump religious transgender house white groups conservative meeting does
628,1,washingtontimes.com,-0.100000002,0,1.200000048,-0.120000007,retraining pain penalty mr options azar physicians trump alex opioids painmanagement includes serious management plan opioid
629,1,cnn.com,0.400000006,1,1.700000048,0.680000029,president skillsbased state iowa innovation pitches ivanka workforce trump development students house white
630,1,cnn.com,0.300000012,1,2,0.600000024,smaller largest smalltown 2017 gotten jolt economic areas muro trump rural policy america places
631,1,washingtonpost.com,0.100000002,1,0.899999976,0.089999999,firstyear obama trumps good unemployment trump saw obamas numbers office presidents jobs
632,1,washingtonpost.com,0,0,1,0,strong dow high closes closed ahead investors markets market economy corporate record steams surge stock sp
633,1,washingtonpost.com,0,0,1,0,strong dow high closes closed ahead investors markets market economy corporate record steams surge stock sp
634,1,washingtonpost.com,0,0,1.299999952,0,family middle error tax retracts republicans credit report version influential think likely tank gop analysis bill
635,1,washingtonpost.com,-0.300000012,0,1.899999976,-0.570000016,recession middle poll workers lower middleclass working comeback class quiet polls gallup
636,1,washingtonpost.com,0,0,1.299999952,0,refuge winwinwin area wildlife united oil states development alaska environmental standards developing national energy alaskas
637,1,washingtonpost.com,0,0,1.899999976,0,courage admit failure israelis israel humanitarian gaza hamass palestinians peace hamas united states does
638,1,washingtonpost.com,-0.200000003,0,2.400000095,-0.480000026,reality israel clear palestinian hand gaza hamass palestinians security help weapons hamas
639,1,washingtonpost.com,-0.100000002,0,0.899999976,-0.089999999,navy need military astronaut force states creating air space operate united domain
640,1,washingtonpost.com,0.5,1,2.599999905,1.299999952,making poverty need work medicaid care program workingage help americans pathway states
641,1,washingtonpost.com,-0.100000002,0,2.299999952,-0.229999999,dead robots human president united technology leadership radiation end space exploration states
642,1,washingtonpost.com,0.300000012,1,1.799999952,0.540000007,president commerce ready wants department national administration trump environment space safe standards industry traffic commercial
643,1,washingtonpost.com,-0.100000002,0,1,-0.100000002,coverage obamacares eliminate republicans individual repeal health senate obamacare chance bill mandate
644,1,washingtonpost.com,-0.400000006,0,2.400000095,-0.960000053,projections cbos fundamental cbo error coverage individual medicaid plans senate million obamacare healthcare bill
645,1,washingtonpost.com,0.200000003,1,2.099999905,0.419999987,growing isnt protect technology department threat drone certain prepared security dhs stop homeland drones
646,1,washingtonpost.com,-0.100000002,0,2.099999905,-0.209999994,obama president irans support regimes silent world unlike trump freedom iran iranian united states
647,1,washingtonpost.com,-0.100000002,0,1.399999976,-0.14,consumers affordable regulations subsidies administration trump didnt plans insurance shortterm obamacare americans forgot
648,1,washingtonpost.com,-0.100000002,0,1.200000048,-0.120000007,mexico wilbur united rules ross parts deficit content canada nafta trade killing states jobs
649,1,washingtonpost.com,-0.100000002,0,0.899999976,-0.089999999,state usbacked gains accelerated united dramatically syrian militants raqqa trump forces syria islamic isis
650,1,wsj.com,0.100000002,1,0.300000012,0.030000002,surveyed tax growth wall credit economists stocks say trump tailwind solid street hiring stock
651,1,wsj.com,0.200000003,1,2.700000048,0.540000018,political kavanaugh kavanaughs v court judge supreme trump white conservative
652,1,wsj.com,0,0,2.099999905,0,maganomics promoting means nations introducing trump sustained rate modern topped overarching roughly
653,1,nbcnews.com,0.400000006,1,2.299999952,0.919999995,finally president state union foreign kirk democrats american leadership trump improving response interested proves america charlie arent lives
654,1,washingtontimes.com,0.100000002,1,2,0.200000003,celebrating highlights mr world american trump great freedom americas donald america ji millions
655,1,washingtontimes.com,-0.400000006,0,2.5,-1.000000015,immigrant repeat tops border deported immigration feds times illegal 44 weve list security stop 15 immigrants
656,1,wsj.com,-0.200000003,0,0.800000012,-0.160000005,coalition tax divides republicans cuts weaves republican unite party care wall white health hope conservatives various strands
657,1,washingtonpost.com,0,0,0.699999988,0,voices president toughtalking enforcement views sheriff trump raise county ivey law era conservative sheriffs
658,1,washingtontimes.com,-0.200000003,0,2.400000095,-0.480000026,order votes republicans military trump law donald bill increase signs spending 2018 jobs
659,1,washingtontimes.com,0,0,1.700000048,0,president mr shows media mastery cnn american trump work social presidents donald legacy twitter
660,1,washingtontimes.com,0.100000002,1,2.099999905,0.209999994,mexico president obama wall pay mr department improved trumps trump security homeland illegals
661,1,washingtontimes.com,-0.100000002,0,0.800000012,-0.080000002,president countries trade mr tariffs steel trump security donald aluminum announces official
662,0,washingtonexaminer.com,0,0,0.300000012,0,arabia week military oil pay worlds world trump arabias subsidizing saudi united
663,0,washingtonexaminer.com,-0.100000002,0,1,-0.100000002,devils katz word yearbook define kavanaugh washington sexual rose wrote triangle scrambled corroboration senate needed hearing opponents
664,0,washingtonexaminer.com,-0.200000003,0,3.099999905,-0.61999999,preexisting rules illnesses declares care trump safe despite lawsuit obamacare conditions gop law protections officials
665,0,washingtonexaminer.com,-0.200000003,0,2.099999905,-0.419999987,received dianne feinstein trumps mocks letter trump didnt christine existence leak fords saying wishes twitter staff
666,0,washingtonexaminer.com,0,0,0.800000012,0,support investigation speaks watch west live states supreme trump virginia wva sen rally wheeling visited
667,0,washingtonexaminer.com,-0.100000002,0,0.800000012,-0.080000002,investigation kavanaugh reporters republican trump leaked senate leaker reign fbi ford
668,0,washingtonexaminer.com,0,0,0.200000003,0,w hes investigation flake kavanaugh brett george interview jeff weve unless reveals bush senate worked vote urged
669,0,washingtonexaminer.com,-0.300000012,0,1.700000048,-0.510000035,investigation kicks kavanaugh school high brett times shared judiciary senate fbi women
